SITE ID,SITE NAME,SUB REGION,CLASSIFICATION,CLASS,CONTRACTOR,REGIONAL SUPERVISOR,SDM,Lat,Long,Other remarks,
605173,Kawaala,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.33339288,32.555725,,
606277,Buginyanya,Mbale  ,Rural,C,Netis,Jude Musana,William Bwire,1.269143333,34.36142,,
605174,Mawanda_Road,Kampala East  ,Urban,A,Netis,Benbridge Mulongo,William Bwire,0.339166667,32.58391333,,
605175,Duhaga,Hoima  ,Rural,A,I-Engineering,Latima Musoke,Allan Kavuma,1.43863,31.33996333,,
605176,Iganga Central,Jinja ,Urban,B,Netis,Emmanuel Kafuko,William Bwire,0.610631767,33.47538095,,
605886,Nebbi_town,Arua  ,Rural,B,I-Engineering,Innocent Ayiko,Allan Kavuma,2.479873333,31.08908667,,
605177,Kadic,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.35041,32.603886,,
605178,Ntungamo,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-0.868237,30.2364402,,
605179,Kidepo,Gulu ,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.61013009,33.70909191,,
605180,Rukungiri,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-0.7876434,29.9285072,,
605181,Lyded_Tower,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.3455965,32.57147688,,
605182,Nansana,Mityana ,Urban,A,Camusat,Patrick Kinyera,Faridah Nantege,0.3683533,32.52218,,
606045,Oleba,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,3.298763333,30.92835333,,
605184,Biashara,Mukono ,Urban,B,Netis,Emmanuel Kafuko,William Bwire,0.42849825,33.20952872,,
605185,CollineHotel,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.357935067,32.75424092,,
605186,Kanyanya,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.375526667,32.58218833,,
605187,TelexBar,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.298548333,32.60173333,,
605188,Kawaala_One,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.34114982,32.55233046,,
605189,Oruha,Fort Portal   ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.650855,30.51040167,,
605190,Njara Hill,Fort Portal   ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.6676967,30.28915,,
605191,Radio West,Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.601448,30.66292565,,
605192,Buziga,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.258336667,32.62176,,
605193,Kinaawa,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.2778887,32.5145443,,
605194,Isagara,Hoima  ,Rural,A,I-Engineering,Latima Musoke,Allan Kavuma,1.5945017,31.6036944,,
605195,Eliana Nateete,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.29680385,32.540324,,
605196,MisindyeHill,Mukono ,Urban,A,Netis,Samuel Naseke,William Bwire,0.352268333,33.02968667,,
605197,Bubaale,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.172894167,31.8426691,,
606046,Kiyunga,Jinja ,Urban,B,Netis,Emmanuel Kafuko,William Bwire,0.765791667,33.32638333,,
605198,Kansanga,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.282338333,32.603365,,
605199,Namasuba,Kampala West ,Urban,A,Camusat,Christopher Alituha,Faridah Nantege,0.26971,32.56772,,
605200,EastHighSchool,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.37330594,32.6145538,,
605201,Kabowa,Kampala West ,Urban,A,Camusat,Christopher Alituha,Faridah Nantege,0.284056667,32.55745,,
605202,Lukuli,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.28596,32.58626167,,
605203,Kiwatule,Kampala East  ,Urban,A,Netis,Benbridge Mulongo,William Bwire,0.3630882,32.6262717,,
605204,Lower_Konge,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.274896667,32.60632,,
605205,GayazaRoad,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.35968713,32.57455894,,
605211,Magejjo,Kampala West ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,0.1719991,32.2295752,,
605207,Diplomat_Zone,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.290931667,32.60803667,,
605208,Bukasa Kirinya,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.316575,32.67625833,,
605209,Kagadi,Hoima  ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.945943333,30.80644167,,
605210,Namuwongo,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.313102,32.6062727,,
605212,Mugamba,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.3552432,31.2783794,,
605213,Ibanda,Mbarara ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,-0.219057283,30.50443953,,
606047,Nyarutembe,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-1.1329834,29.6029216,,
605214,Kibiito,Fort Portal   ,Urban,B,Camusat,Stephen Rwabwogo,Faridah Nantege,0.467883333,30.19526167,,
606048,Muko,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-1.207653042,29.80755592,,
605215,Wakiso,Mityana ,Urban,A,Camusat,Patrick Kinyera,Faridah Nantege,0.40523,32.4793183,,
605216,Katuna,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-1.36077,29.9997583,,
605217,Nyabushozi,Mbarara ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,-0.1478233,30.9528667,,
606049,Kalagala,Luwero ,Urban,B,Netis,Samuel Naseke,William Bwire,0.606231667,32.60312167,,
605219,Ishaka,Mbarara ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-0.5532079,30.1390336,,
605218,Speke_Resort,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.23823,32.62610333,,
606050,Nimule,Gulu ,Rural,A,I-Engineering,Moses Kaganda,Allan Kavuma,3.565036667,32.07013167,,
606051,Bisheshe,Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.0513,30.4936233,,
605220,Rugarama,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-1.238628333,29.98580333,,
605221,Bwizibwera,Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.467746667,30.56727667,,
605222,Nyendo Town,Masaka ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.32252583,31.75997092,,
605223,Mbirizi,Masaka ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.385474467,31.45483325,,
606052,Lulumbu,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.34188545,32.32919321,,
605224,Sembabule,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.090581083,31.45616475,,
606053,Kavule_hill,Kampala North,Urban,B,I-Engineering,Robert Otim,Allan Kavuma,0.50705656,32.45970786,,
605225,Kyatoko,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.3705778,30.5451203,,
605226,Nyerere Road,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-1.2520327,29.9849733,,
605227,Kakuto,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.528172033,31.61653445,,
605229,Sanga,Mbarara ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,-0.4862495,30.8968579,,
605228,Namaganda,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.312398333,32.57972167,,
606055,Nabilatuk,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,2.075508333,34.593305,,
605230,Mbalwa1800,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.3772117,32.664135,,
605231,Kibaale,Hoima  ,Urban,C,Camusat,Patrick Kinyera,Faridah Nantege,0.7779578,31.0804217,,
605232,Kasangalabi,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.369655933,32.76286135,,
605233,Portbell,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.294525,32.65509167,,
605234,Kabwohe,Mbarara ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,-0.5689129,30.3509731,,
605235,Rubirizi,Mbarara ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,-0.2471475,30.1097612,,
606056,Busolwe,Mbale  ,Rural,C,Netis,Jude Musana,William Bwire,0.840198333,33.92771667,,
605236,Kibwa,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.36830619,32.53974246,,
606112,Tilda West,Jinja ,Urban,C,Netis,Jude Musana,William Bwire,0.533293333,33.87525167,,
605238,St Josephs,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.6273604,30.64504,,
605237,Kitubulu,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.094596667,32.49241167,,
605239,Bukedea,Mbale  ,Rural,A,Netis,Moses Wandera,William Bwire,1.346643583,34.04595322,,
605240,Buwalasi,Mbale  ,Rural,A,Netis,Jude Musana,William Bwire,1.183411667,34.237315,,
605861,Sumbwe,Mityana ,Urban,C,Camusat,Patrick Kinyera,Faridah Nantege,0.32081706,32.49130805,,
605242,Budaka,Mbale  ,Rural,A,Netis,Jude Musana,William Bwire,1.0167733,33.9622267,,
605241,Kabojja,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.29650599,32.51526352,,
605243,Busiu,Mbale  ,Rural,A,Netis,Jude Musana,William Bwire,0.92041,34.15301167,,
605244,Moyo_Town,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,3.655563333,31.72482167,,
605247,Mbale_SS,Mbale  ,Rural,A,Netis,Jude Musana,William Bwire,1.08109133,34.17197963,,
605245,Busembatia,Jinja ,Urban,A,Netis,Emmanuel Kafuko,William Bwire,0.77830605,33.62919023,,
605246,MityanaTown,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.4036531,32.0349277,,
605250,Buhoma,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-0.984105,29.61211,,
605248,Kiwuunya,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.32853264,32.56029894,,
605249,KiraRoad,Kampala East  ,Urban,A,Netis,Benbridge Mulongo,William Bwire,0.35037,32.59889333,,
606093,Katuna Town,Kabale  ,Urban,B,Camusat,Denis Masaba,Faridah Nantege,-1.4208,30.01038,,
605251,Matugga,Kampala North,Urban,A,I-Engineering,Robert Otim,Allan Kavuma,0.45460838,32.52693361,,
605252,Gaba_Seminary,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.263626667,32.62977,,
605253,Mafubira,Mukono ,Urban,B,Netis,Emmanuel Kafuko,William Bwire,0.488166667,33.22023167,,
605260,Arua_Rhino_Camp_Rd,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,3.023493333,30.91099833,,
605254,Mpigi Town,Kampala West ,Urban,C,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2231286,32.3238168,,
605255,Abayita_Ababiri,Kampala West ,Urban,A,Camusat,Christopher Alituha,Faridah Nantege,0.094498333,32.50416,,
605256,Lumumba_Avenue,Kampala East  ,Urban,A,Netis,Benbridge Mulongo,William Bwire,0.322276667,32.579515,,
609628,Mengo Hill,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.30478515,32.57448574,,
605258,Wandegeya_Road,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.326501667,32.57621833,,
605259,Pride_Theatre,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.31304631,32.56809663,,
605262,Yumbe,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,3.468786667,31.24709667,,
605261,MTNServiceCentre,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.313338333,32.58078167,,
605264,Moyo,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,3.652101667,31.72811333,,
605263,Bakuli,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.31592854,32.56150314,,
606057,Bugamba,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.73104,30.51008167,,
606058,Savanna,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-0.709785,29.66640167,,
606059,Kinoni Kiruhura,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.0783884,31.0589744,,
605265,Jinja-Market,Mukono ,Urban,C,Netis,Emmanuel Kafuko,William Bwire,0.4319468,33.2134672,,
605266,Kitawuluzi,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.291236667,32.53567667,,
605267,Naminya,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.458436667,33.15229,,
605274,Paidha,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,2.398545,30.95622333,,
605268,Buwenge,Mukono ,Urban,A,Netis,Samuel Naseke,William Bwire,0.66576,33.16875667,,
605269,EagenHouse,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.312258333,32.582975,,
605270,Jinja-GolfClub,Mukono ,Urban,B,Netis,Emmanuel Kafuko,William Bwire,0.421648333,33.20304833,,
605271,MbuyaHill,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.32866,32.6245,,
605272,Nkokonjeru,Mukono ,Urban,A,Netis,Samuel Naseke,William Bwire,0.252158333,32.91458,,
605273,Kisoga,Mukono ,Urban,A,Netis,Samuel Naseke,William Bwire,0.236373333,32.81364667,,
605277,Kiboga,Hoima  ,Rural,B,Camusat,Patrick Kinyera,Faridah Nantege,0.915853333,31.77350167,,
605275,Kitebi,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.2820419,32.54787578,,
605276,Kahuna,Fort Portal   ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.818255,30.38742833,,
606060,Bussi_Island,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.0432559,32.3209612,,
605279,Biko,Hoima  ,Rural,A,Camusat,Patrick Kinyera,Faridah Nantege,0.756631667,31.94163667,,
605278,Gogonya,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.29284,32.59549667,,
605284,Adjumani,Gulu ,Rural,A,I-Engineering,Moses Kaganda,Allan Kavuma,3.380105,31.79115333,,
605280,Bulenga,Mityana ,Urban,C,Camusat,Patrick Kinyera,Faridah Nantege,0.3353999,32.5073184,,
605281,Kikandwa,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.30677875,32.55393052,,
605282,Nsambya_Central,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.30317,32.58645167,,
605283,Namungoona_Flats,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.3383996,32.54241668,,
605285,Nakasongola _Town,Kampala North,Rural,A,I-Engineering,Robert Otim,Allan Kavuma,1.32145047,32.47754801,,
605286,Alanyi,Soroti  ,Rural,A,Netis,Moses Wandera,William Bwire,2.13123,33.26526167,,
605287,Omoro Hill,Gulu ,Rural,A,I-Engineering,Moses Kaganda,Allan Kavuma,2.60484814,32.44409071,,
605288,Laura,Arua  ,Rural,A,I-Engineering,Innocent Ayiko,Allan Kavuma,2.7976752,31.0178074,,
605295,Kirenzi,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-0.849635,29.722915,,
605289,Kasubi,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.32922758,32.55063142,,
605290,UBC,Kampala East  ,Urban,B,Netis,Salim Kinene,William Bwire,0.316426667,32.58946833,,
605291,Lugoba,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.37306206,32.54880493,,
605292,Busesa,Jinja ,Urban,A,Netis,Emmanuel Kafuko,William Bwire,0.62502815,33.6091718,,
605294,Lawsam,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.3153,32.6084467,,
605303,Kambuga,Kabale  ,Urban,B,Camusat,Denis Masaba,Faridah Nantege,-0.829986667,29.79900167,,
605296,Kakiri,Mityana ,Urban,A,Camusat,Patrick Kinyera,Faridah Nantege,0.4007617,32.3978983,,
605862,KampalaClub,Kampala East  ,Urban,A,Netis,Benbridge Mulongo,William Bwire,0.319833333,32.58349,,
605299,Muswangali,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.279368333,32.58139167,,
605300,Kira_Town,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.40329,32.634885,,
605301,Mityana MKT,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.4015475,32.0460118,,
605302,Rwenzori_House,Kampala East  ,Urban,A,Netis,Salim Kinene,William Bwire,0.316801667,32.57925167,,
605304,LiraWhiteHouseA,Lira ,Rural,A,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.242721667,32.8946,,
605306,UnifatPrimary,Gulu ,Rural,A,I-Engineering,Moses Kaganda,Allan Kavuma,2.776165,32.294675,,
605305,Naluvule,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.3879047,32.5071136,,
605307,Kyotera,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.62674738,31.55104928,,
605309,Buwama,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,0.057219183,32.1140187,,
605308,ImperialRoyale,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.318645,32.58579167,,
605312,Nakatunya,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,1.722553333,33.602325,Site decommissioned,
605310,JevineHotel,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.29736688,32.56002191,,
605311,Plot 31 Accacia,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.33008,32.58676833,,
605313,Bwongyera,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-0.8304401,30.0669637,,
605316,Kitgum,Gulu ,Rural,A,I-Engineering,Moses Kaganda,Allan Kavuma,3.2898793,32.8792072,,
605314,Kazo_Central,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.36551773,32.5529986,,
605315,Kirombe_Biina,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.3096603,32.6470031,,
605317,Mutukula,Masaka ,Urban,A,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.981552183,31.4117058,,
606062,Nalweyo Town,Hoima  ,Rural,C,Camusat,Patrick Kinyera,Faridah Nantege,1.127541667,31.27358333,,
605318,Bundibugyo,Fort Portal   ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.678751667,30.06888333,,
605319,Bwera,Fort Portal   ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.027598333,29.79727333,,
605320,Ngwedo,Hoima  ,Rural,B,I-Engineering,Latima Musoke,Allan Kavuma,2.154955,31.49097833,,
605326,Nagongera,Mbale  ,Rural,A,Netis,Jude Musana,William Bwire,0.769985,34.02367,,
605321,MulagoHospital,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.338066667,32.57605167,,
605322,Lugogo_Stadium,Kampala East  ,Urban,B,Netis,Salim Kinene,William Bwire,0.3259888,32.6029142,,
605325,Kamwenge,Fort Portal   ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,0.174593333,30.45215,,
605333,Kiryandongo,Lira ,Rural,A,I-Engineering,Latima Musoke,Allan Kavuma,1.86480173,32.04768736,,
605327,Nakifuma,Luwero ,Urban,A,Netis,Samuel Naseke,William Bwire,0.5437983,32.788685,,
605328,Seeta,Kampala East  ,Urban,A,Netis,Samuel Naseke,William Bwire,0.352066183,32.7048612,,
605329,Zana,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.25550073,32.55944087,,
605330,Zirobwe,Luwero ,Urban,C,I-Engineering,Robert Otim,Allan Kavuma,0.676285,32.70406167,,
605860,Lubugumu,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.24105932,32.57738021,,
605332,Jeza,Mityana ,Urban,A,Camusat,Patrick Kinyera,Faridah Nantege,0.3861482,32.27405,,
605336,Buwayo,Jinja ,Rural,A,Netis,Jude Musana,William Bwire,0.536,33.950415,,
605999,Muk_medical_school,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.339225,32.577135,,
605857,QualicellBusTerminal,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.31326321,32.57439192,,
605334,EnergyCentre2,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.311348333,32.57865,,
605335,Nalule,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.310561667,32.57885667,,
605337,Bukomansimbi,Masaka ,Urban,C,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.169070417,31.6231421,,
605338,Kotido,Soroti  ,Rural,A,Netis,Moses Wandera,William Bwire,3.010986667,34.11661,,
605339,Moroto,Soroti  ,Rural,A,Netis,Moses Wandera,William Bwire,2.528545,34.64506167,,
605346,Kyerima,Masaka ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,0.1439614,32.0814931,,
605340,TransnileLink,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.313535,32.5751843,,
605341,GazalandExtension,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.3138278,32.57634933,,
605342,Capital Shoppers Nak,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.3262885,32.6152947,,
605343,SuperiorComplex,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.31610776,32.57514573,,
605344,NSSF,Kampala East  ,Urban,B,Netis,Salim Kinene,William Bwire,0.31461,32.58792333,,
605345,PrintersArcade,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.31375,32.58440667,,
605348,Katakwi_Rock,Soroti  ,Rural,A,Netis,Moses Wandera,William Bwire,1.886485967,33.93211357,,
605347,Kaliro,Jinja ,Urban,A,Netis,Emmanuel Kafuko,William Bwire,0.913407283,33.49438815,,
605863,Ewanyapa,Arua  ,Rural,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.02147,30.90171167,,
605349,Ruzinga,Mbarara ,Urban,A,Camusat,Thomasi Seruyange,Faridah Nantege,-0.058545733,30.74999282,,
605354,Gulu_University,Gulu ,Rural,A,I-Engineering,Moses Kaganda,Allan Kavuma,2.786772,32.3165509,,
605350,Mbuya_MOD,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.326438333,32.63041,,
605351,Ggaba_beach,Kampala South ,Urban,A,Netis,Salim Kinene,William Bwire,0.256641667,32.63276833,,
605352,First_Street,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.32165,32.60046667,,
605353,Kyengera,Kampala West ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,0.29723225,32.49556214,,
605355,Bihanga,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,0.0700217,30.6215417,,
605356,Kyamugorani,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.584943333,30.65097167,,
605360,Kyotera Town,Masaka ,Urban,C,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.630355915,31.54498422,,
605357,Makerere_LDC,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.32600281,32.57000408,,
605358,Lubaga,Mityana ,Urban,A,Camusat,Christopher Alituha,Faridah Nantege,0.30243977,32.55285795,,
605359,Muyenga,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.296496667,32.613455,,
605361,Kabwohe Town,Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.579613333,30.37739167,,
605908,Bulo,Masaka ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,0.1358899,31.9785471,,
605362,SBPlaza,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.312021667,32.57801833,,
605363,CityComplex,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.311673333,32.578215,,
606107,Rushere,Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.207205,30.9350917,,
605365,NBH_Spares,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.3017842,32.5768066,,
606108,Lyantonde Town,Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.4079668,31.1532256,,
605368,Butiaba,Hoima  ,Rural,A,I-Engineering,Latima Musoke,Allan Kavuma,1.67448,31.32863833,,
606064,Wera,Soroti  ,Rural,B,Netis,Moses Wandera,William Bwire,1.866657117,33.76467758,,
605369,Katooke,Fort Portal   ,Urban,A,Camusat,Stephen Rwabwogo,Faridah Nantege,0.772793333,30.67743833,,
605370,Bihangire,Kabale  ,Urban,A,Camusat,Denis Masaba,Faridah Nantege,-1.0375053,29.8862197,,
605371,Migyera,Kampala North,Rural,A,I-Engineering,Robert Otim,Allan Kavuma,1.40786077,32.25940922,,
605372,Kakooge,Luwero ,Rural,A,I-Engineering,Robert Otim,Allan Kavuma,1.05386014,32.46735573,,
605373,Nakitooma,Lira ,Rural,A,I-Engineering,Latima Musoke,Allan Kavuma,1.50684525,32.09920889,,
605374,Aduku,Lira ,Rural,A,I-Engineering,Muhamood Kyongo,Allan Kavuma,1.99261435,32.71408296,,
